PTS,AST,TRB,FG%,MP,Player,Season,MVP
1.4885033454761005,2.0514285154449285,0.28759671690616706,-0.19011735718605677,1.8316285849779146,Jason Terry,2004,0
1.4716487538530765,1.4846969584818914,0.5376113392697094,-0.06783274138190278,2.170056687852314,Joe Johnson,2004,0
1.4716487538530765,0.4079070002521206,2.537728318178046,0.47774477528278375,1.5547328644443157,Kenyon Martin,2004,0
1.4547941622300529,2.5048137610153582,0.8709641690877654,-0.3218084818982221,2.149545893738714,Steve Francis,2004,0
1.4547941622300529,-0.21549771240722035,0.45427313181519524,0.10148441896231045,1.2675817468539166,Glenn Robinson,2004,0
1.4379395706070288,0.747945934429943,1.9543608659964478,0.05445187442225122,1.811117790864315,Andrei Kirilenko,2004,0
1.4042303873609814,0.12454122177060202,1.7043462436329058,0.35546015947862974,1.2470709527403165,Shareef Abdur-Rahim,2004,0
2.044704869035887,0.35123384455581685,2.4543901107235326,0.4495252485587482,1.7906069967507148,Shareef Abdur-Rahim,2004,0
0.3423911151104793,-0.15882455671091658,0.45427313181519524,0.0920779100542986,0.34459601174191906,Shareef Abdur-Rahim,2004,0
1.387375795737957,0.12454122177060202,1.912691762269191,0.3178341238465824,1.7598408055803152,Matt Harpring,2004,0
1.387375795737957,1.541370114178195,0.24592761317891018,0.26139507039851184,1.5854990556147155,Dwyane Wade,2004,0
1.3705212041149337,-0.045478245318309164,1.4960007249966207,0.15792347241038152,1.3393695262515162,Keith Van Horn,2004,0
1.4210849789840048,0.011194910377994607,1.6210080361783918,0.07326489223827491,1.441923496819516,Keith Van Horn,2004,0
1.303102837622838,-0.15882455671091658,1.2043169989058216,0.32724063275459425,1.144516982172317,Keith Van Horn,2004,0
1.3536666124919097,0.2945606888595131,1.4126625175421066,-0.0113936879338317,1.6060098497283157,Rasheed Wallace,2004,0
1.522212528722148,0.4079070002521206,1.3293243100875924,0.04504536551423938,1.8213731879211152,Rasheed Wallace,2004,0
2.0278502774128633,0.12454122177060202,1.0793096877240507,-0.9802641054590507,2.3136322466475137,Rasheed Wallace,2004,0
0.9660110051623613,0.011194910377994607,1.4960007249966207,-0.05842623247389093,1.144516982172317,Rasheed Wallace,2004,0
1.319957429245862,0.8046190901262468,0.45427313181519524,-0.10545877701395016,2.149545893738714,Cuttino Mobley,2004,0
1.2693936543767905,1.8247358926597137,0.24592761317891018,-0.33121499080623396,1.8829055702619144,Jalen Rose,2004,0
0.8985926386702662,0.9746385572151578,0.24592761317891018,-0.5851907313225537,1.4009019085923162,Jalen Rose,2004,0
1.387375795737957,2.1081016711412324,0.24592761317891018,-0.2559629195421397,2.0469919231707143,Jalen Rose,2004,0
1.2693936543767905,0.12454122177060202,3.32944128899593,0.8069725870631984,1.5547328644443157,Carlos Boozer,2004,0
1.2693936543767905,4.20500843190447,1.2459861026330787,-0.5005321511504471,1.7598408055803152,Jason Kidd,2004,0
1.2356844711307429,-0.272170868103524,1.9543608659964478,0.4307122307427245,1.2163047615699167,Zydrunas Ilgauskas,2004,0
1.1514115130156237,-0.4988634908887389,1.2043169989058216,0.9198506939593405,0.9804306292635172,Antawn Jamison,2004,0
1.1514115130156237,2.4481406053190544,0.45427313181519524,0.18614299913441706,1.5547328644443157,Andre Miller,2004,0
1.1345569213925997,-0.15882455671091658,2.7044047330870744,0.22376903476646445,1.739330011466715,Donyell Marshall,2004,0
0.12328142401116932,0.011194910377994607,1.1626478951785646,-0.1713043393700331,0.6214917322755182,Donyell Marshall,2004,0
1.387375795737957,-0.21549771240722035,3.03775756290513,0.2802080882145355,2.0162257320003145,Donyell Marshall,2004,0
1.1345569213925997,0.06786806607429825,0.5792804429969662,0.08267140114628675,1.2573263497971163,Tim Thomas,2004,0
1.0334293716544567,0.1812143774669058,0.6209495467242235,0.05445187442225122,1.2880925409675164,Tim Thomas,2004,0
1.319957429245862,-0.21549771240722035,0.5792804429969662,0.13911045459435784,1.1957939674563167,Tim Thomas,2004,0
1.1345569213925997,-0.4988634908887389,1.1626478951785646,0.5529968465468785,1.031707614547517,Eddy Curry,2004,0
1.1345569213925997,2.1081016711412324,-0.08742521663914592,0.0920779100542986,1.5342220703307154,Tony Parker,2004,0
1.1177023297695758,2.1081016711412324,0.3292658206334243,0.3178341238465824,1.5444774673875157,Gary Payton,2004,0
1.100847738146552,3.9783158091192554,-0.17076342409366002,0.3084276149385705,1.441923496819516,Steve Nash,2004,0
1.0839931465235282,0.8612922458225503,0.45427313181519524,0.2990211060305587,1.2163047615699167,Ricky Davis,2004,0
1.2356844711307429,1.8247358926597137,0.8709641690877654,-0.05842623247389093,1.7188192173531154,Ricky Davis,2004,0
1.0334293716544567,0.4645801559484244,0.3292658206334243,0.47774477528278375,1.021452217490717,Ricky Davis,2004,0
1.0839931465235282,0.06786806607429825,0.4126040280879384,0.32724063275459425,1.1752831733427165,Desmond Mason,2004,0
1.0502839632774805,0.1812143774669058,-0.295770735275431,-0.14308481264599754,1.144516982172317,Voshon Lenard,2004,0
1.0334293716544567,1.4280238027855874,2.8710811479961027,0.6846879712590443,1.739330011466715,Brad Miller,2004,0
1.0165747800314329,1.541370114178195,2.037699073450962,-0.08664575919792647,1.5547328644443157,Antoine Walker,2004,0
1.0165747800314329,0.6345996230373354,-0.5041162539117161,-0.45349960661038796,1.3701357174219158,David Wesley,2004,0
0.9997201884084091,1.2580043356966764,0.07925119826988213,-0.3594345175302695,1.062473805717917,Jerry Stackhouse,2004,0
0.9828655967853853,0.1812143774669058,0.037582094542625066,0.06385838333026307,0.4368945852531187,Bobby Jackson,2004,0
0.9660110051623613,-0.15882455671091658,0.6209495467242235,0.3836796862026653,1.0727292027747168,James Posey,2004,0
0.9491564135393374,1.541370114178195,0.07925119826988213,-0.575784222414542,1.6470314379555153,Derek Anderson,2004,0
0.9491564135393374,-0.44219033519243517,2.8710811479961027,0.33664714166260606,1.4829450850467156,Jamaal Magloire,2004,0
0.9491564135393374,-0.15882455671091658,2.7877429405415883,0.2990211060305587,1.7495854085235152,Kenny Thomas,2004,0
0.9154472302932899,2.4481406053190544,0.16258940572439606,-0.34062149971424577,1.9034163643755146,Damon Stoudamire,2004,0
0.8985926386702662,-0.045478245318309164,1.2459861026330787,0.24258205258248813,1.1752831733427165,Al Harrington,2004,0
0.881738047047242,1.2013311800003728,2.20437548835999,0.4307122307427245,1.3598803203651164,Karl Malone,2004,0
0.8648834554242183,0.4079070002521206,0.24592761317891018,0.14851696350236968,1.564988261501116,Kerry Kittles,2004,0
0.8311742721781707,0.5779264673410317,1.1209787914513074,-0.12427179482997386,2.0059703349435143,Jim Jackson,2004,0
0.8143196805551469,1.144658024304069,0.45427313181519524,-0.18071084827804493,1.021452217490717,Manu Ginobili,2004,0
0.780610497309099,1.8247358926597137,-0.3374398390026881,0.03563885660622753,0.9086428498659175,Carlos Arroyo,2004,0
0.780610497309099,1.9947553597486247,-0.295770735275431,-0.4440930977023761,1.3086033350811166,Nick Van Exel,2004,0
0.7469013140630515,0.4079070002521206,-0.3791089427299451,-0.114865285921962,0.5291931587643186,Ronald Murray,2004,0
0.7300467224400278,-0.5555366465850425,3.579455911359472,0.9198506939593405,1.3393695262515162,Erick Dampier,2004,0
0.7300467224400278,0.06786806607429825,0.07925119826988213,-0.09605226810593831,0.6727687175595181,Bonzi Wells,2004,0
0.7131921308170036,0.5212533116447282,0.5376113392697094,-0.45349960661038796,1.1957939674563167,Bonzi Wells,2004,0
0.7300467224400278,0.011194910377994607,-0.004087009184631987,-0.001987179025819855,0.5599593499347183,Bonzi Wells,2004,0
0.6794829475709561,2.8448526951931803,-0.004087009184631987,-0.48171913333442345,1.6572868350123156,Kirk Hinrich,2004,0
0.6794829475709561,0.011194910377994607,0.7876259616332514,-0.114865285921962,1.093239996888317,Vladimir Radmanovic,2004,0
0.6457737643249085,2.4481406053190544,-0.3791089427299451,0.0920779100542986,1.4726896879899156,Jeff McInnis,2004,0
0.6626283559479323,1.8247358926597137,-0.4207780464572022,0.3178341238465824,1.3393695262515162,Jeff McInnis,2004,0
0.6289191727018845,3.2415647850673066,-0.3374398390026881,-0.19011735718605677,1.6367760408987153,Jeff McInnis,2004,0
0.6457737643249085,0.23788753316320957,1.2876552063603357,0.8728181494192813,1.3393695262515162,Nenen,2004,0
0.6457737643249085,0.8612922458225503,0.2042585094516531,-0.47231262442641164,1.564988261501116,Clifford Robinson,2004,0
0.6289191727018845,0.6345996230373354,1.0376405839967937,0.1108909278703223,1.1957939674563167,Mike Dunleavy,2004,0
0.6120645810788607,-0.3855171794961314,1.2876552063603357,0.07326489223827491,0.7753226881275178,Drew Gooden,2004,0
0.5952099894558369,-0.44219033519243517,1.662677139905649,0.20495601695044074,1.441923496819516,Chris Bosh,2004,0
0.5952099894558369,-0.21549771240722035,0.7042877541787372,0.402492704018689,0.8471104675251175,Maurice Taylor,2004,0
0.5783553978328131,0.12454122177060202,0.12092030199713918,-0.04901972356587909,1.144516982172317,DeShawn Stevenson,2004,0
0.5783553978328131,-0.045478245318309164,-0.045756112911889045,0.07326489223827491,0.8778766586955176,DeShawn Stevenson,2004,0
0.5446462145867653,0.4079070002521206,0.49594223554245215,-0.3124019729902103,1.6880530261827151,DeShawn Stevenson,2004,0
0.5615008062097894,-0.045478245318309164,-0.12909432036640298,-0.0113936879338317,0.8778766586955176,Gordan Giricek,2004,0
0.3761002983565269,-0.045478245318309164,-0.004087009184631987,0.026232347698215683,1.0727292027747168,Gordan Giricek,2004,0
0.9323018219163137,-0.045478245318309164,-0.3791089427299451,-0.05842623247389093,0.4881715705371185,Gordan Giricek,2004,0
0.5615008062097894,-0.4988634908887389,0.9126332728150224,0.39308619511067716,0.8060888792979178,Jason Collier,2004,0
0.5446462145867653,-0.272170868103524,-0.2124325278209171,-0.26536942845015155,0.5291931587643186,Raja Bell,2004,0
0.5277916229637415,1.0313117129114615,-0.045756112911889045,0.007419329882191991,0.7958334822411177,Mike Miller,2004,0
0.5277916229637415,0.06786806607429825,2.037699073450962,0.33664714166260606,1.2778371439107163,Kurt Thomas,2004,0
0.49408243971769394,0.1812143774669058,0.45427313181519524,0.4495252485587482,0.7035349087299181,Darius Miles,2004,0
0.15699060725721717,0.23788753316320957,0.45427313181519524,-0.04901972356587909,0.46766077642351866,Darius Miles,2004,0
0.780610497309099,0.12454122177060202,0.49594223554245215,0.8351921137872339,0.9188982469227173,Darius Miles,2004,0
0.49408243971769394,-0.15882455671091658,1.662677139905649,0.4871512841907956,1.1137507910019169,Kwame Brown,2004,0
0.49408243971769394,-0.44219033519243517,2.121037280905476,0.016825838790203836,1.052218408661117,Joe Smith,2004,0
0.49408243971769394,2.8448526951931803,-0.5874544613662303,-0.2841824462661752,1.021452217490717,Jason Williams,2004,0
0.47722784809467017,2.2781211382301434,0.037582094542625066,0.6282489178109733,1.144516982172317,Brent Barry,2004,0
0.4435186648486223,1.2013311800003728,-0.2124325278209171,-0.39706055316231686,0.9188982469227173,Darrell Armstrong,2004,0
0.4435186648486223,1.541370114178195,-0.3374398390026881,-0.09605226810593831,0.7343010999003181,Speedy Claxton,2004,0
0.4266640732255985,0.06786806607429825,2.162706384632733,0.3648666683866416,1.5342220703307154,P.J. Brown,2004,0
0.4266640732255985,1.371350647089284,-0.3791089427299451,-0.03961321465786724,1.1547723792291167,Tyronn Lue,2004,0
0.4266640732255985,-0.4988634908887389,1.6210080361783918,0.5624033554548904,0.8983874528091174,Brian Skinner,2004,0
0.39295488997955097,-0.4988634908887389,1.5793389324511349,1.2114524701077067,1.0111968204339172,Mark Blount,2004,0
0.39295488997955097,0.2945606888595131,0.5792804429969662,0.2802080882145355,1.380391114478716,Tayshaun Prince,2004,0
0.39295488997955097,2.9015258508894846,-0.004087009184631987,-0.22774339281810416,1.7188192173531154,Eric Snow,2004,0
0.3761002983565269,1.541370114178195,-0.25410163154817417,-0.575784222414542,1.2368155556835165,Rafer Alston,2004,0
0.3761002983565269,1.0313117129114615,-0.7124617725480014,-0.1713043393700331,0.3138298205715191,Earl Boykins,2004,0
0.3761002983565269,-0.5555366465850425,-0.12909432036640298,0.10148441896231045,0.22153124706031949,Chris Crawford,2004,0
0.3761002983565269,-0.32884402379982774,-0.12909432036640298,0.1108909278703223,0.2830636294011191,Wally Szczerbiak,2004,0
0.3592457067335031,1.371350647089284,0.24592761317891018,0.22376903476646445,1.4829450850467156,Doug Christie,2004,0
0.3423911151104793,-0.045478245318309164,0.24592761317891018,-0.48171913333442345,0.7343010999003181,Eric Williams,2004,0
0.6120645810788607,-0.32884402379982774,0.45427313181519524,-0.020800196841843546,0.5086823646507184,Eric Williams,2004,0
0.24126356537233637,0.06786806607429825,0.16258940572439606,-0.6698493114946604,0.8265996734115176,Eric Williams,2004,0
0.3423911151104793,0.747945934429943,-0.4207780464572022,0.007419329882191991,0.8983874528091174,Reggie Miller,2004,0
0.3423911151104793,-0.6122098022813464,1.1626478951785646,0.026232347698215683,0.24204204117391936,Troy Murphy,2004,0
0.32553652348745554,1.9947553597486247,0.9543023765422796,0.3084276149385705,0.9394090410363175,Vlade Divac,2004,0
0.30868193186443177,-0.32884402379982774,0.7459568579059945,0.41189921292670084,0.49842696759391864,Vin Baker,2004,0
0.5615008062097894,-0.15882455671091658,0.9543023765422796,0.6376554267189851,0.7753226881275178,Vin Baker,2004,0
-0.23066500007233123,-0.6122098022813464,0.28759671690616706,-0.3124019729902103,-0.10664145875727989,Vin Baker,2004,0
0.27497274861838394,-0.21549771240722035,0.3292658206334243,0.32724063275459425,0.21127585000351937,Brian Cardinal,2004,0
0.27497274861838394,-0.10215140101461281,-0.004087009184631987,-0.4252800798863524,0.5907255411051182,Kendall Gill,2004,0
0.27497274861838394,-0.15882455671091658,0.16258940572439606,-0.35002800862225764,1.000941423377117,Jarvis Hayes,2004,0
0.27497274861838394,-0.44219033519243517,1.0376405839967937,0.24258205258248813,0.29331902645791924,Mehmet Okur,2004,0
0.2581181569953601,-0.045478245318309164,3.7461323262684996,-0.15249132155400938,1.872650173205115,Ben Wallace,2004,0
0.2581181569953601,-0.6122098022813464,-0.08742521663914592,0.6376554267189851,0.047189497094719694,Corliss Williamson,2004,0
0.24126356537233637,0.06786806607429825,-0.5457853576389732,-0.4629061155183998,0.13948807060591964,Juan Dixon,2004,0
0.24126356537233637,-0.5555366465850425,0.9543023765422796,-0.20893037500208048,0.7958334822411177,Marc Jackson,2004,0
0.24126356537233637,-0.7255561136739538,0.6209495467242235,0.2990211060305587,0.036934100037919936,Stromile Swift,2004,0
0.24126356537233637,-0.3855171794961314,1.4126625175421066,0.016825838790203836,0.6522579234459183,Lorenzen Wright,2004,0
0.2244089737493126,1.371350647089284,-0.2124325278209171,-0.21833688391009232,0.7855780851843179,Mike James,2004,0
0.46037325647164606,1.4846969584818914,-0.08742521663914592,-0.18071084827804493,1.144516982172317,Mike James,2004,0
-0.28122877494140275,1.0879848686077653,-0.5041162539117161,-0.34062149971424577,0.02667870298111982,Mike James,2004,0
0.20755438212628852,0.2945606888595131,0.16258940572439606,-0.24655641063412784,0.8368550704683178,Anfernee Hardaway,2004,0
0.12328142401116932,0.6345996230373354,-0.2124325278209171,0.05445187442225122,0.6522579234459183,Anfernee Hardaway,2004,0
0.27497274861838394,0.06786806607429825,0.45427313181519524,-0.4440930977023761,0.9804306292635172,Anfernee Hardaway,2004,0
0.20755438212628852,0.06786806607429825,0.5792804429969662,-0.5381581867824945,1.0727292027747168,Caron Butler,2004,0
0.20755438212628852,0.4645801559484244,-0.004087009184631987,0.20495601695044074,0.8983874528091174,Aaron McKie,2004,0
0.20755438212628852,0.06786806607429825,0.45427313181519524,-0.29358895517418654,0.6625133205027179,Hedo Turkoglu,2004,0
0.20755438212628852,0.2945606888595131,0.12092030199713918,-0.08664575919792647,0.7650672910707177,Jiri Welsch,2004,0
0.17384519888024094,0.06786806607429825,0.2042585094516531,-0.4440930977023761,0.4471499823099188,Dion Glover,2004,0
0.3592457067335031,0.1812143774669058,0.37093492436068115,-0.4346865887943642,0.7343010999003181,Dion Glover,2004,0
-0.5677568325328081,-0.3855171794961314,-0.5457853576389732,-0.4911256422424353,-0.6911990909948782,Dion Glover,2004,0
0.15699060725721717,-0.045478245318309164,2.0793681771782193,-0.3218084818982221,1.2983479380243166,Antonio Davis,2004,0
0.10642683238814553,-0.4988634908887389,2.537728318178046,-0.509938660058459,1.6880530261827151,Antonio Davis,2004,0
0.15699060725721717,0.06786806607429825,1.9543608659964478,-0.2841824462661752,1.2163047615699167,Antonio Davis,2004,0
0.15699060725721717,-0.4988634908887389,1.3709934138148498,0.4871512841907956,0.4779161734803188,Etan Thomas,2004,0
0.1401360156341934,1.2580043356966764,-0.295770735275431,-0.3029954640821984,1.1752831733427165,Alvin Williams,2004,0
0.12328142401116932,-0.4988634908887389,1.454331621269364,0.3178341238465824,1.1137507910019169,Brian Grant,2004,0
0.12328142401116932,-0.21549771240722035,1.78768445108742,0.2990211060305587,0.9496644380931173,Rasho Nesterovic,2004,0
0.10642683238814553,0.011194910377994607,2.7877429405415883,0.3742731772946535,1.0829845998315168,Marcus Camby,2004,0
0.10642683238814553,-0.21549771240722035,0.8709641690877654,-0.06783274138190278,0.4368945852531187,Josh Howard,2004,0
0.10642683238814553,-0.5555366465850425,0.5376113392697094,0.7881595692471747,0.11897727649231979,Chris Wilcox,2004,0
0.08957224076512176,-0.272170868103524,0.16258940572439606,0.08267140114628675,0.5291931587643186,Shane Battier,2004,0
0.08957224076512176,0.1812143774669058,-0.3374398390026881,0.5341838287308548,-0.08613066464367965,Marquis Daniels,2004,0
0.08957224076512176,1.711389581267106,-0.17076342409366002,-0.4629061155183998,1.1137507910019169,Marko Jaric,2004,0
0.07271764914209798,0.9746385572151578,-0.7957999800025153,-0.3782475353462932,0.4779161734803188,Chucky Atkins,2004,0
-0.2980833665644265,0.35123384455581685,-0.9208072911842863,-0.5945972402305656,-0.06561987053007978,Chucky Atkins,2004,0
0.6794829475709561,1.9947553597486247,-0.6291235650934873,-0.18071084827804493,1.390646511535516,Chucky Atkins,2004,0
0.07271764914209798,0.5212533116447282,0.12092030199713918,-0.19011735718605677,0.13948807060591964,Toni Kukoc,2004,0
0.0558630575190742,-0.5555366465850425,0.6626186504514804,0.03563885660622753,0.1805096588331194,Stanislav Medvedenko,2004,0
0.0558630575190742,-0.21549771240722035,-0.08742521663914592,-0.3029954640821984,0.693279511673118,Morris Peterson,2004,0
0.0558630575190742,2.2781211382301434,-0.3374398390026881,-0.21833688391009232,0.724045702843518,Jamaal Tinsley,2004,0
0.005299282650002563,-0.21549771240722035,0.9126332728150224,-0.22774339281810416,0.5497039528779185,Derrick Coleman,2004,0
0.005299282650002563,-0.8389024250665612,1.7460153473601627,0.9762897474074116,0.7548118940139179,Samuel Dalembert,2004,0
0.005299282650002563,1.371350647089284,-0.5874544613662303,0.3084276149385705,0.19076505588991952,Antonio Daniels,2004,0
0.005299282650002563,-0.6122098022813464,-0.46244715018445925,0.26139507039851184,-0.15791844404127975,Alonzo Mourning,2004,0
-0.011555308973021216,-0.5555366465850425,1.5793389324511349,0.4495252485587482,1.2163047615699167,Theo Ratliff,2004,0
0.0558630575190742,-0.44219033519243517,1.5793389324511349,0.1955495080424289,1.1957939674563167,Theo Ratliff,2004,0
-0.11268285871116433,-0.66888295797765,1.6210080361783918,0.9668832384993997,1.2675817468539166,Theo Ratliff,2004,0
-0.011555308973021216,-0.15882455671091658,-0.25410163154817417,-0.14308481264599754,0.5394485558211184,Shandon Anderson,2004,0
-0.011555308973021216,0.35123384455581685,-0.6707926688207443,0.0920779100542986,0.20102045294671927,Leandro Barbosa,2004,0
-0.011555308973021216,-0.10215140101461281,-0.12909432036640298,-0.4629061155183998,0.5394485558211184,Walter McCarty,2004,0
-0.011555308973021216,-0.44219033519243517,0.5792804429969662,-0.08664575919792647,-0.07587526758687989,Malik Rose,2004,0
-0.028409900596045146,-0.4988634908887389,0.4126040280879384,-0.509938660058459,-0.352770988120479,Marcus Fizer,2004,0
-0.028409900596045146,-0.21549771240722035,0.49594223554245215,0.2143625258584526,-0.01434288524607992,Raef LaFrentz,2004,0
-0.028409900596045146,0.12454122177060202,0.4126040280879384,-0.2559629195421397,0.09846648237871955,Rodney Rogers,2004,0
-0.028409900596045146,-0.045478245318309164,0.5376113392697094,-0.40646706207032873,0.5291931587643186,Bobby Simmons,2004,0
-0.06211908384209285,-0.045478245318309164,-0.045756112911889045,0.41189921292670084,0.693279511673118,Calbert Cheaney,2004,0
-0.07897367546511663,0.6345996230373354,0.28759671690616706,-0.1995238660940686,0.13948807060591964,Bob Sura,2004,0
-0.7025935655169987,-0.045478245318309164,-0.6291235650934873,-0.2559629195421397,-0.6296667086540783,Bob Sura,2004,0
1.1345569213925997,1.9947553597486247,2.037699073450962,-0.16189783046202125,1.6367760408987153,Bob Sura,2004,0
-0.07897367546511663,0.35123384455581685,-0.9208072911842863,-0.48171913333442345,-0.21945082638207936,Troy Hudson,2004,0
-0.07897367546511663,-0.5555366465850425,-0.46244715018445925,0.20495601695044074,-0.5886451204268784,Rodney White,2004,0
-0.0958282670881404,-0.7255561136739538,1.0376405839967937,0.7881595692471747,0.06770029120831993,Nazr Mohammed,2004,0
-0.247519591695355,-0.7822292693702575,0.6626186504514804,0.524777319822843,-0.1784292381548796,Nazr Mohammed,2004,0
0.19069979050326472,-0.66888295797765,1.78768445108742,1.1832329433836712,0.5599593499347183,Nazr Mohammed,2004,0
-0.0958282670881404,-0.21549771240722035,0.24592761317891018,-0.2747759373581634,0.4471499823099188,Devean George,2004,0
-0.11268285871116433,-0.6122098022813464,1.2043169989058216,0.20495601695044074,0.45740537936671855,Udonis Haslem,2004,0
-0.14639204195721203,0.2945606888595131,-0.6291235650934873,-0.8015404362068262,0.22153124706031949,Derek Fisher,2004,0
-0.14639204195721203,2.6748332281042693,-0.08742521663914592,-0.5005321511504471,0.7548118940139179,T.J. Ford,2004,0
-0.14639204195721203,-0.5555366465850425,0.4126040280879384,0.4871512841907956,0.24204204117391936,Vitaly Potapenko,2004,0
-0.16324663358023583,-0.7822292693702575,-0.6291235650934873,0.32724063275459425,-0.6706882968812782,Jonathan Bender,2004,0
-0.16324663358023583,-0.66888295797765,0.6626186504514804,0.7317205157991036,-0.01434288524607992,Brendan Haywood,2004,0
